CNTRLNUM,OCCRDATE,OPCODE,TAILNUM,SERNUM,MAKE,GROUPS,PARTLOC,PARTCOND,PRECAUTION,NATURE,STAGEOP,REMARKS
95110600447,8/28/1995 0:00:00,USAA,510AU,23385,BOEING,737,BS 870,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-3 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 2 INCH CORROSION BS 870 S-21L.  INSTALLED FILLER AND DOUBLER,REPAIRED PER SRM 51-70-11 FIG 1.  CORROSION TASK NR C53-202-01.  CORROSION LEVEL 2.  (M)"
95110600448,8/24/1995 0:00:00,USAA,510AU,23385,BOEING,737,BS 986.5-1006,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-3 CHECK VISUAL INSPECTION, FOUND 3 INCH BY 6 INCH CORRODED AREA AFT CARGO BS 986.50- BS 1006 DUMP SHOOT BASE.  INSTALLED NEW BASE PER DRAWING 65-45781, REPAIRED PER BOEING DRAWING 65-45781.  CORROSION TASK NR C53-208-01.  CORROSION LEVEL 2.  (M)"
95110600449,9/24/1995 0:00:00,USAA,376US,22955,BOEING,737,NR 1 X-FER BUS,FAILED,UNSCHED LANDING,OTHER,CRUISE,"IND - FLT NR 1157 - EN ROUTE LGA TO MCI, NR 1 NORMAL TRANSFER BUS CIRCUIT BREAKER POPPED.  CREW RESET BREAKER AND IT POPPED AGAIN.  FLIGHT DIVERTED TO IND AND LANDED WITHOUT INCIDENT.  MAINTENANCE REPLACED THE TRANSFER RELAY.  RAN ENGINES AND APU.  OPS CHECKED NORMAL.  (M)"
95110600450,9/8/1995 0:00:00,USAA,339US,23236,BOEING,737,BS 986.5,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION 1 INCH BY 18 INCHES STATION 986.5 BL ZERO TO LBL 24 INCHES.  REPLACED UPPER T-CAP.  REPAIRED PER SRM 53-00-51.  CORROSION TASK NR C53-107-02.  CORROSION LEVEL 2.  (M)"
95110600451,9/6/1995 0:00:00,USAA,339US,23236,BOEING,737,BS 344,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION 1 INCH BY 36 INCHES STATION 344 LBL 24 INCHES TO RBL 12 INCHES.  REPLACED UPPER T-CAP OF BEAM.  REPAIRED PER TR 53-10-03.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600452,9/13/1995 0:00:00,USAA,339US,23236,BOEING,737,BS 294.5,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION 1 INCH BY 2 INCHES AT STATION 294.5 LBL 20 INCHES.  CUT OUT CORROSION AND INSTALLED DOUBLER AND FILLER.  REPAIRED PER SRM 53-10-51.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2. (M)"
95110600453,9/21/1995 0:00:00,USAA,339US,23236,BOEING,737,BS 958,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION EXCEEDING LIMITS AROUND HOLE, BS 958 RBL 7.5.  FABRICATED NEWINTERCOSTAL FROM BAC1506-437075-T6 AND INSTALLED.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600454,9/13/1995 0:00:00,USAA,339US,23236,BOEING,737,BS 370,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION 1 INCH BY 5 INCHES AT STATION 370 AT FORWARD ENTRY THRESHOLD. REPLACED Z-ANGLE.  REPAIRED PER BOEING DRAWING 65C80735.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600455,9/12/1995 0:00:00,USAA,339US,23236,BOEING,737,SERVICE DOOR,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION 1 INCH BY 24 INCHES AT FORWARD SERVICE DOOR THRESHOLD.  REPLACED Z-ANGLE.  REPAIRED PER BOEING DRAWING NR 6545875.  CORROSION TASK NR C53-107-02.  CORROSION LEVEL 2.  (M)"
95110600456,9/19/1995 0:00:00,USAA,339US,23236,BOEING,737,BS 947.5-992.5,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND CORROSION 1 INCH BY 20 INCHES AT BS 947.5 TO BS 992.5 LBL 53 AFT ENTRY DOOR.  REPAIRED PER BOEING DRAWING 65-52878.  CORROSION LEVEL 2.  CORROSION LEVEL 2.  CORROSION TASK NR C53-107-02.  (M)"
95110600457,9/19/1995 0:00:00,USAA,801US,48037,DOUG,DC9,BS 1338,CRACKED,NONE,OTHER,INSP/MAINT,"PIT - DURING C-4 CHECK INSPECTION, FOUND A 3 INCH, 2 INCH AND A 1.1875 INCH CRACK AT STATION 1338 AT LONGERON 14L, 12L AND BETWEEN 14L AND 15L (EDDY CURRENT).  REMOVED AND REPLACED UPPER LEFT T-CAP SEGMENT PER USAIR EO NR 5389X252 PART 2.(M)"
95110600458,9/26/1995 0:00:00,USAA,407US,23877,BOEING,737,E/E BAY,FAILED,UNSCHED LANDING,OTHER,CLIMB,"PIT - FLT NR 0497 - AFTER TAKEOFF FROM PIT, FLIGHT OFFICERS AIRSPEED, ALTIMETER, AND RATE OF CLIMB INDICATORS FAILED.  FLIGHT RETURNED TO PIT AND LANDED WITHOUT INCIDENT.  MAINTENANCE REPLACED THE NR 2 ADC.  OPERATIONS CHECKED OK.  (M)"
95110600460,9/7/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 296,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND .5 INCH CRACK, BS 296 AT WL 208 (RIGHT DOOR CUTOUT FRAME).  CUT OUT CRACKED AREA, FABRICATED AND INSTALLED REPAIR DOUBLER, REPAIRED PER SRM 51-70-11.  (M)"
95110600461,9/11/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 986,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 2 INCH CORROSION BS 986 RBL 31.  CUT OUT CORROSION, INSTALLEDFILLERS AND REPAIR ANGLES, REPAIRED PER SRM 53-60-51, FIG 203.  (M)"
95110600462,9/15/1995 0:00:00,USAA,430US,24552,BOEING,737,NR 1 SLAT,CRACKED,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND THREE .375 INCH CRACKS AT NR 1 SLAT BS 299.32 ON BOTTOM SKIN.  CUT OUT SECTION OF SKIN AND INSTALLED DOUBLER, REPAIRED PER EA 39909.  (M)"
95110600463,9/26/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 312-328,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND .25 INCH BY 8 INCH CORRODED AREA BETWEEN BS 312 THROUGH BS 328 AT RBL 12 INCHES.  REPLACED INTERCOSTAL, REPAIRED PER SRM 51-10-2.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600464,9/26/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 328.344,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-4 CHECK VISUAL INSPECTION, FOUND .25 INCH BY 5 INCH AND .25 INCH BY 6 INCH CORRODED AREA BETWEEN BS 328 AND BS 344 AT LBL 12 INCHES.  REPLACED INTERCOSTAL, REPAIRED PER SRM 51-10-2.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600465,9/12/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 950,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH DIAMETER SPOT OF CORROSION RBL 24 BS 950.  REPLACED INTERCOSTAL,REPAIRED PER SRM 51-10-2.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600466,9/12/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 950,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 2 INCH CORROSION LBL 24 BS 950.  REPLACED INTERCOSTAL, REPAIRED PER SRM 51-10-02.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600467,9/12/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 968,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH DIAMETER CORROSION AT SCREW HOLE RBL 17 BS 968.  REPLACED INTERCOSTAL, REPAIRED PER SRM 51-10-02.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600468,9/12/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 947,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 2 INCH CORROSION AT BS 947 LBL 47.  REPLACED MOUNT PAD, REPAIRED PER SRM 51-10-2.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600469,9/12/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 947,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 1 INCH CORROSION AT LBL 9 BS 947.  CUT OUT DAMAGE, INSTALLED FILLER AND REPAIR ANGLES, REPAIRED PER SRM 53-60-51, FIG 203.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600470,9/8/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 987,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND TWO 1 INCH BY 2 INCH AREAS OF CORROSION BS 987 LBL 32 AND LBL 45.  CUT OUT CORROSION AND INSTALLED REPAIR ANGLES AND STRAPS.  REPAIRED PER TR 53-10-01A, SRM 53-60-51 FIG 203.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600471,9/7/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 500,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND SEVERAL .75 INCH BY .5 INCH SPOTS OF CORROSION BS 500G STRINGER 15R TO STRINGER 25L.  REPLACED ATTACHED ANGLE, REPAIRED PER DRAWING 65-49631 AND SRM 51-10-2.  CORROSION TASK NR C53-208-01, CORROSION LEVEL 2.  (M)"
95110600472,9/7/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 303-360,CORRODED,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND ABOUT AN 1 INCH BY 57 INCH CORRODED AREA BS 303-360, S-17L, FORWARD ENTRY DOOR Z-ANGLE.  REMOVED CORRODED ANGLE AND INSTALLED NEW ANGLE FROM STOCK P/N 65C80735-18.  REPAIRED PER SRM 51-10-2.CORROSION TASK NR C53-107-02.  CORROSION LEVEL 2.  (M)"
95110600473,9/14/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 344,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 28 INCHES BY .5 INCH CORROSION AT STATION 344 LBL 28, LLB ZERO.  FABRICATED T-CAP AND REPAIRED ANGLES.  REPAIRED PER TR 53-10-03.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600474,9/14/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 328-344,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND .5 INCH BY 16 INCH CORROSION RBL 12 STATION 328 TO STATION 344.  FABRICATED INTERCOSTAL.  REPAIRED PER BOEING DRAWING 65-45234.  CORROSION TASK NR C53-107-02.  CORROSION LEVEL 2.  (M)"
95110600475,9/13/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 328,CORROSION,NONE,OTHER,INSP/MAINT,"INT -DURING Q-6 CHECK VISUAL INSPECTION, FOUND 2 INCH BY 30 INCH CORRODED AREA AT BS 328 LBL 35 INCHES TO RBL 65 INCHES.  REMOVED DAMAGE, INSTALLED REPAIR PARTS COMPLETE REPAIR.  REPAIRED PER SRM 53-10-51 T/R 53-10-03.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600476,9/14/1995 0:00:00,USAA,430US,24552,BOEING,737,BS  294.5,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND .5 INCH DIAMETER AREA OF CORROSION STATION 294.5 FLOOR BEAM UPPER CHORDAT RBL 4.  INSTALLED REPAIR ANGLES PER SRM 53-10-51 FIG 206.  REPAIRED PER SRM 53-10-51, FIG 206.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  (M)"
95110600477,9/13/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 294.5-312,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 2 INCH BY 18 INCH CORRODED AREA BS 294.5 TO BS 312 AT RBL 12.  REPAIREDPER SRM 51-10-02.  CORROSION TASK NR C53-107-02.  CORROSION LEVEL 2.  (M)"
95110600478,9/12/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 947-997,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND APPROXIMATELY 1 INCH BY 48 INCH AREA CORRODED AFT ENTRY DOOR Z-ANGLE BS947 THROUGH BS 997.  REMOVED CORRODED ANGLE AND INSTALLED NEW ANGLE EPR SRM 51-10-02.  CORROSION TASK NR C53-107-02.  CORROSION LEVEL 2.  (M)"
95110600479,9/11/1995 0:00:00,USAA,430US,24552,BOEING,737,BS 280-344,CORROSION,NONE,OTHER,INSP/MAINT,"INT - DURING Q-6 CHECK VISUAL INSPECTION, FOUND 1 INCH BY 60 INCH CORRODED AREA BS 280-BS 344, STRINGER 17R (FORWARD SERVICE DOOR Z-ANGLE).  REMOVED CORRODED ANGLE AND INSTALLED NEW ANGLE FROM STOCK P/N 654587545.  REPAIRED PER SRM 51-10-02.  CORROSION TASK NR C52-107-02.  CORROSION LEVEL 2.  (M)"
95110600485,10/9/1995 0:00:00,VJ6A,915VV,47443,DOUG,DC9,RT WING,NOT SEALED,UNSCHED LANDING,FLUID LOSS,CRUISE,FLT NR 572 - ATL-MCI - CREW NOTICED FUEL LEAKING FROM RIGHT WING FUEL TANK ACCESS PLATE.  FLIGHT RETURNED TO ATL FOR REPAIRS.  ATL MAINTENANCE RESEALED RIGHT WING UPPER TANK PLATE BL 1426.
95110600532,10/6/1995 0:00:00,USAA,482US,11231,FOKKER,F28,LT MLG WW,BENT PIN,UNSCHED LANDING,WARNING INDICATION,CLIMB,"CLT - FLT NR 0578 - LANDING GEAR WOULD NOT RETRACT AFTER TAKEOFF.  USED OVERIDE BUTTON TO RETRACT LANDING GEAR.  FOUND PIN IN CONNECTOR CM62 BENT.  STRAIGHTENED PIN AND RECONNECTED CONNECTOR, SYSTEM TEST NORMAL PER CHAP 32 AND CHAP 27 IN MM.  (M)"
95110600533,9/29/1995 0:00:00,USAA,263AU,22869,BOEING,737,BS 967,CORROSION,NONE,OTHER,INSP/MAINT,"ROA - DURING CX-2 CHECK VISUAL INSPECTION, FOUND CORROSION 2 INCHES BY 12 INCHES, STRINGER 27L AT BSL 967.  INSTALLED STRINGER SPLICE PER SRM 53-10-3.  REPAIRED PER SRM 53-10-3, FIG 1.  (M)"
95110600534,9/18/1995 0:00:00,USAA,240AU,22355,BOEING,737,BS 350-360,CORRODED,NONE,OTHER,INSP/MAINT,"CLT - DURING A PCI INSPECTION, FOUND CORROSION 10 INCHES BY 1 INCH ON STRINGER 28R, RBL 6 BETWEEN BS 350 AND 360.  CORROSION TASK NR C53-202-02/PCI 1227, CORROSION LEVEL 2.  REPLACED END STRINGER 28R, RBL 6.  (M)"
95110600535,10/12/1995 0:00:00,USAA,865US,11308,FOKKER,F28,CABIN,FAILED,NONE,NO TEST,INSP/MAINT,IND - FLT NR 301 - EMERGENCY FLOOR LIGHTING IN FIRST CLASS WAS REPORTED AS INOP.  REPLACED EMERGENCY FLOOR LIGHTING LAMP STRIP.  (M)
95060200012,3/5/1995 0:00:00,USAA,880US,11331,FOKKER,F28,CABIN,BROKEN,NONE,NO TEST,INSP/MAINT,"PIT - THE FLOOR TRACK LIGHTS WERE FOUND TO BE INOPERATIVE.  FIXED WIRING PROBLEM AT PREVIOUS REPAIR, ROW 12.  (M)"
95102700509,9/21/1995 0:00:00,USAA,850US,11276,FOKKER,F28,CABIN,ODOR,UNSCHED LANDING,SMOKE,CLIMB,"CLT - FL 1112 - DURING TAKEOFF GROUND ROLL, CREW NOTED SMELL OF BURNING RUBBER.  CREW LEFT GEAR DOWN, SMELL DID NOT DISSIPATE.  CREW DECLARED AN EMERGENCY, DUMPED CABIN AIR, AND RETURNED TO CLT.  FLIGHT LANDED WITH NO FURTHER INCIDENT.  MAINTENANCE RAN BOTH ENGINES AND BOTH PACKS.  CABIN WAS PRESSURIZED TO APPROXIMATELY FOUR PSI.  SMELL COULD NOT BE DUPLICATED.  AIRCRAFT RELEASED FOR SERVICE.  (M)"
95110600459,9/29/1995 0:00:00,USAA,563AU,23551,BOEING,737,RUDDER TRIM,FAILED,UNSCHED LANDING,OTHER,CRUISE,"DAY - FLT 0223 - EN ROUTE IND TO BWI, AIRCRAFT EXPERIENCED AN UNCOMMANDED LEFT FULL RUDDER TRIM.  CREW DISCONNECTED THEAUTOPILOT AND YAW DAMPER WITH NO EFFECT.  FLIGHT DIVERTED TO DAY AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED THE RUDDER TRIM INDICATOR, CONTROL MODULE, AND ACTUATOR.  PROBLEM WAS CONFIRMED AS A BAD RUDDER TRIM SWITCH.  (M)"
95111300262,8/31/1995 0:00:00,VJ6A,901VJ,47275,DOUG,DC9,FS 218,CRACKED,NONE,OTHER,INSP/MAINT,"UPON A SCHEDULED INSPECTION AT AERO CORP IN LAKE CITY, FLORIDA, CORROSION WAS FUOND IN THE FORWARD PIT CRACKS, AT FS 218, ON THE LOWER FRAME.  REMOVED DAMAGED SECTION.  FABRICATED REPAIR MEMBER AND INSTALLED IAW DC-9 SRM 51-10-3, 51-10-1 AND 51-10-2A.  (M)"
95111300263,9/1/1995 0:00:00,VJ6A,901VJ,47275,DOUG,DC9,FUSELAGE,CORRODED,NONE,OTHER,INSP/MAINT,"UPON A SCHEDULED INSPECTION AT AERO CORP IN LAKE CITY, FLORIDA, EVIDENCE OF CORROSION WAS FOUND ON THE TCAS ANTENNA AFTSIDE.  REMOVED MOUNTING PLATE AND FINGER DOUBLERS.  FABRICATED A NEW PLATE AND FINGER DOUBLERS AND INSTALLED ALL PARTS IAW DC9 SRM 53-04 FIG 12B.  (M)"
95111300279,6/29/1995 0:00:00,USAA,818US,48098,DOUG,DC9,BS 560,CRACKED,NONE,OTHER,INSP/MAINT,"IND - DURING CX-6 CHECK INSPECTION, FOUND A .125 INCH CRACK IN THE FUSELAGE SKIN AT STATION 560 LONGERON 22R.  INSTALLED CLASS 2 REPAIR PER SRM 53-04.  (M)"
95111300280,8/29/1995 0:00:00,USAA,275AU,22887,BOEING,737,BS 767,CORRODED,NONE,OTHER,INSP/MAINT,"ROA - DURING CD-3 CHECK VISUAL INSPECTION, FOUND STRINGER CORRODED AT BS 767, STRINGER 276 BS 767.  REMOVED DAMAGED STRINGER AND SPLICED NEW STRINGER PER SRM 53-10-3.  (M)"
95111300281,7/20/1995 0:00:00,USAA,341US,23510,BOEING,737,BS 772,CORROSION,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK INSPECTION, VISUALLY INSPECTED CARGO FLOOR BEAM.  CORROSION FOUND AT STATION 772 AT CARGO FLOORSUPPORT CHANNEL.  CORROSION TASK NR C53-208-01.  CORROSION LEVEL 2.  INSTALLED REPAIR ANGLES.  (M)"
95111300282,8/14/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 312,CORROSION,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK INSPECTION, VISUALLY INSPECTED A 2 INCH CORRODED AREA LOCATED AT THE FLOOR BEAM STATION 312 RBL6.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  INSTALLED T-CAP.  (M)"
95111300283,8/8/1995 0:00:00,USAA,418US,23985,BOEING,737,AFT CARGO BIN,CORROSION,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK INSPECTION, VISUALLY FOUND A 1 INCH BY 4 INCH CORRODED AREA AFT CARGO BIN DOOR FRAME AT LOWER FORWARD CORNER.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  DOUBLER INSTALLED ON FRAME.  (M)"
95111300284,8/7/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 344,CORROSION,NONE,OTHER,INSP/MAINT,"CLT - DURING A MQ6-CHECK INSPECTION, VISUALLY FOUND CORRODED AREAS AROUND FLOOR BOARD ATTACH HOLES (40 INCHES) AT STATION 344 RBL 8 TO LBL 45.5, ON FLOOR BEAM.  CORROSION TASK NR C53-127-02, CORROSION LEVEL 2.  REMOVED AND REPLACED T-CAP.(M)"
95111300285,8/7/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 328,CORROSION,NONE,OTHER,INSP/MAINT,"CLT - DURING A MQ6-CHECK INSPECTION, VISUALLY FOUND CORRODED AREAS AROUND FLOOR BOARD ATTACH HOLES 30 INCHES AT STATION328 FROM LBL TO RBL 55, ON FLOOR BEAM.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  INSTALLED T-CAP (UPPER) PER TYPICAL REPAIR 53-10-03.  (M)"
95111300286,8/8/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 986.5,CORROSION,NONE,OTHER,INSP/MAINT,"CLT - DURING A MQ6-CHECK INSPECTION, VISUALLY FOUND CORROSION AT FLOOR BOARD ATTACH HOLES AND AT TOP HORIZONTAL EDGE 10INCHES LOCATED ON FLOOR BEAM AT STATION 986.5 ATTACH HOLES ALONG SPAN OF BEAM AND LEADING EDGE BL 33R TO BL 44R.  CORROSION TASK NR C53-107-02, CORROSION LEVEL 2.  INSTALLED T-CAP.  (M)"
95111300287,8/31/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 288,DENTED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK INSPECTION, VISUALLY FOUND A SKIN DENT 3.5 INCHES BY 3.5 INCHES BY .180 INCH DEEP IN THE LAV SERVICE DOOR STATION 288 AT STRINGER 20R AND 21R.  INSTALLED SKIN.  (M)"
95111300288,8/4/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 520,CRACKED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK, INSPECTION FOUND BY EDDY CURRENT A 2.2 INCH CRACKED TRACK LOCATED AT STATION 520 A CENTERED RBL 45.5.  INSTALLED DOUBLERS, TRIMMED FITTINGS, TRACKS AS REQUIRED. (M)"
95111300289,8/4/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 520,CRACKED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q-6 CHECK INSPECTION, FOUND BY EDDY CURRENT A 1.9 INCH CRACKED TRACK LOCATED AT STATION 520 EXTENDING 1.1 INCH INBOARD AND .8 INCH OUTBOARD OF RBL 24.75.  INSTALLED DOUBLERS AND TUB FITTINGS.  (M)"
95111300290,8/31/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 921,DENTED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK INSPECTION, VISUALLY FOUND A DENT 2.5 INCHES BY 5 INCHES BY .060 DEEP AT STATION 921 BETWEEN STRINGER 17R AND 18R.  INSTALLED DOUBLER.  (M)"
95111300291,8/4/1995 0:00:00,USAA,418US,23985,BOEING,737,BS 520,CRACKED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q6-CHECK INSPECTION, FOUND BY EDDY CURRENT A 1.8 INCH CRACK LOCATED AT STATION 520, CENTERED AT LBL 45.5.  INSTALLED TUB FITTING AND TRACK ASSY KIT 65C3468827.  (M)"
95111300292,8/22/1995 0:00:00,USAA,340US,23237,BOEING,737,BS 520,CRACKED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q3-CHECK INSPECTION, VISUALLY FOUND A 1.4 INCH CRACK LOCATED AT STATION 520 EXTENDING .6 INCH OUTBOARD AND .8 INCH INBOARD OF LBL 45.5.  INSTALLED DOUBLER.  (M)"
95111300293,8/16/1995 0:00:00,USAA,340US,23237,BOEING,737,BS 492.4,CORRODED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q3-CHECK INSPECTION, VISUALLY INSPECTED AND FOUND A 1 INCH SKIN BULGE AND CHUNK MISSING BETWEEN STRINGER21-20 RIGHT STATION 492.4.  INSTALLED DOUBLER.  (M)"
95111300294,8/22/1995 0:00:00,USAA,340US,23237,BOEING,737,FS 935,DAMAGED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q3-CHECK INSPECTION, VISUALLY FOUND A 1 INCH ROUND HOLE IN SKIN (PRIOR REPAIR CLEANUP) LOCATED FS 935, STRINGER 18 RT.  INSTALLED DOUBLER.  (M)"
95111300295,9/19/1995 0:00:00,USAA,349US,23552,BOEING,737,BS 144,DAMAGED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q3-CHECK INSPECTION, VISUALLY FOUND A 1 INCH HOLE REPAIR LOCATED AT STATION 344, STRINGER 18L.  EXISTINGREPAIR, DOUBLER INSTALLED.  (M)"
95111300296,9/19/1995 0:00:00,USAA,349US,23552,BOEING,737,BS 365,DAMAGED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q3-CHECK INSPECTION, A 16 INCH BY 10 INCH REPAIR INSTALLED LOCATED AT STATION 365, STRINGER 11L WAS VISUALLY FOUND.  EXISTING REPAIR DOUBLER INSTALLED.  (M)"
95111300297,9/19/1995 0:00:00,USAA,349US,23552,BOEING,737,BS 430,DAMAGED,NONE,OTHER,INSP/MAINT,"CLT - DURING A Q3-CHECK INSPECTION, VISUALLY FOUND A 8 INCH BY 8 INCH REPAIR INSTALLED LOCATED AT STATION 430 STRINGER 10L.  PREVIOUS REPAIR DOUBLER INSTALLED.  (M)"
95111300298,9/19/1995 0:00:00,USAA,349US,23552,BOEING,737,BS 867,DAMAGED,NONE,OTHER,INSP/MAINT,CLT - PREVIOUS 14 INCH BY 10 INCH REPAIR (EXT DOUBLER) INSTALLED LOCATED STATION 867 BETWEEN STRINGER 21R AND STRINGER 22R.  VISUALLY INSPECTED.  PREVIOUS REPAIR DOUBLER INSTALLED.  (M)
95111300299,9/19/1995 0:00:00,USAA,349US,23552,BOEING,737,BS 390,MIS MFG,NONE,INADEQUATE Q C,INSP/MAINT,"CLT - VISUALLY INSPECTED EXISTING REPAIR, LARGE RIVET IN SKIN BAY LOCATED AT STATION 390 ABOVE STRINGER 11L.  INSTALLEDPROTRUDING HEAD RIVET 211TT3.  (M)"
